method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,covariates_used,covariates_dropped_no_variation,exposure,module_rds,outcome_code,outcome,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,status,error,p_fdr_bh,family,matrix,display_label,family_display,log10_p,nominal_positive,nominal_positive_rank,label_point
survey_weighted,odds_ratio,0.21378476232025873,0.05349377369088259,0.8543783967164621,0.6499822905488838,15,0.03140317076366923,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,IPPPP_binary_U,BFR_urine.rds,stroke,Stroke,binary_above_detection_threshold,898,25,873,15,2,2015-2016,WTSSBI2Y,ok,,0.761551796377128,Brominated Flame Retardants,urine,IPPPP_binary_U,Brominated Flame Retardants,1.5030264991993068,FALSE,,FALSE
survey_weighted,odds_ratio,0.40821509935437233,0.17758372288867366,0.938371854302016,0.4075617145284833,30,0.03577760117207984,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Hg_binary_U,HM_urine.rds,stroke,Stroke,binary_above_detection_threshold,2236,56,2180,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.761551796377128,Heavy Metals,urine,Hg_binary_U,Metals and metalloids,1.446388781506303,FALSE,,FALSE
survey_weighted,odds_ratio,0.42242821752117066,0.17928730029338258,0.995305293047016,0.41964527388639217,30,0.0488324678143439,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,As_III_binary_U,HM_urine.rds,stroke,Stroke,binary_above_detection_threshold,2234,56,2178,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8302859860151974,Heavy Metals,urine,As_III_binary_U,Metals and metalloids,1.3112913275063722,FALSE,,FALSE
survey_weighted,odds_ratio,1.4137493526399958,0.9974184470767832,2.0038603035142626,0.17080491897444935,30,0.05161459771524872,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,U_ln_U,HM_urine.rds,stroke,Stroke,natural_log_transformed,2232,56,2176,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8302859860151974,Heavy Metals,urine,U_ln_U,Metals and metalloids,1.287227453206242,FALSE,,FALSE
survey_weighted,odds_ratio,0.5147353678178337,0.2604081025396068,1.017451055856692,0.3336493580983807,30,0.05572389167887231,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Chloroform_binary_S,VOC_serum.rds,stroke,Stroke,binary_above_detection_threshold,3077,72,3005,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8302859860151974,Volatile Organic Compounds (VOC),serum,Chloroform_binary_S,Volatile Organic Compounds (VOC),1.253958560668033,FALSE,,FALSE
survey_weighted,odds_ratio,3.184759051155591,0.8909120950466806,11.38461389211022,0.5976618835871595,15,0.07165756442284639,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X5OHIMI_binary_U,pesticides_urine.rds,stroke,Stroke,binary_above_detection_threshold,842,24,818,15,2,2015-2016,WTSSBI2Y,ok,,0.9484254276400208,Pesticides,urine,5OHIMI_binary_U,Pesticides,1.1447379572038738,FALSE,,FALSE
survey_weighted,odds_ratio,1.3383695964999298,0.9501016748285144,1.8853068300913036,0.16777312304797493,30,0.09261391637891474,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CEMA_AAM_ln_U,VOC_urine.rds,stroke,Stroke,natural_log_transformed,2158,54,2104,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Volatile Organic Compounds (VOC),urine,CEMA_AAM_ln_U,Volatile Organic Compounds (VOC),1.0333237503324295,FALSE,,FALSE
survey_weighted,odds_ratio,0.8253473220519616,0.6567054096902744,1.0372964680458805,0.111918839530977,30,0.09664208768496874,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DEA_ln_U,pesticides_urine.rds,stroke,Stroke,natural_log_transformed,2178,46,2132,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.9484254276400208,Pesticides,urine,DEA_ln_U,Pesticides,1.0148336968906921,FALSE,,FALSE
survey_weighted,odds_ratio,1.380640787094107,0.9288818944013746,2.0521112473790675,0.19405902913060197,30,0.10690612712028998,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X3_HPMA_ln_U,VOC_urine.rds,stroke,Stroke,natural_log_transformed,2148,54,2094,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Volatile Organic Compounds (VOC),urine,3_HPMA_ln_U,Volatile Organic Compounds (VOC),0.9709974033199769,FALSE,,FALSE
survey_weighted,odds_ratio,0.752932348645064,0.5304936385417073,1.068640753533941,0.17145969613567252,30,0.1083338326404971,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,ATCA_ln_U,VOC_urine.rds,stroke,Stroke,natural_log_transformed,2167,55,2112,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Volatile Organic Compounds (VOC),urine,ATCA_ln_U,Volatile Organic Compounds (VOC),0.9652358920868224,FALSE,,FALSE
survey_weighted,odds_ratio,0.4922925890262946,0.20444739047055333,1.185400276581756,0.4302866383428164,30,0.1099949994855653,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,HEMA_binary_U,VOC_urine.rds,stroke,Stroke,binary_above_detection_threshold,2203,56,2147,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Volatile Organic Compounds (VOC),urine,HEMA_binary_U,Volatile Organic Compounds (VOC),0.9586270579798565,FALSE,,FALSE
survey_weighted,odds_ratio,0.5289945458948448,0.23584779254405783,1.1865077326692304,0.3955356049504497,30,0.11789103657186852,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DBUP_binary_U,BFR_urine.rds,stroke,Stroke,binary_above_detection_threshold,1943,44,1899,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.9484254276400208,Brominated Flame Retardants,urine,DBUP_binary_U,Brominated Flame Retardants,0.9285192136950643,FALSE,,FALSE
survey_weighted,odds_ratio,0.5547581752000346,0.2590039993481499,1.1882312000039417,0.3729614004259576,30,0.1246286811114069,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEHP_binary_U,Phthalates_urine.rds,stroke,Stroke,binary_above_detection_threshold,2143,56,2087,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9484254276400208,Phthalates,urine,MEHP_binary_U,Phthalates,0.9043820008948423,FALSE,,FALSE
survey_weighted,odds_ratio,1.55077541630738,0.87777694370561,2.739767100364723,0.27866891155510903,30,0.12586776103294134,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Pb_ln_S,HM_serum.rds,stroke,Stroke,natural_log_transformed,3257,79,3178,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.9484254276400208,Heavy Metals,serum,Pb_ln_S,Metals and metalloids,0.9000854930726981,FALSE,,FALSE
survey_weighted,odds_ratio,1.5388841222706402,0.8405133968096146,2.8175212325772057,0.29614067562336854,30,0.15589341925671857,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMA_ln_U,HM_urine.rds,stroke,Stroke,natural_log_transformed,2233,56,2177,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Heavy Metals,urine,DMA_ln_U,Metals and metalloids,0.807172217337234,FALSE,,FALSE
survey_weighted,odds_ratio,1.270539606644797,0.8963025343406806,1.801033501752365,0.16370031894238465,15,0.16419051562249892,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMTP_ln_U,pesticides_urine.rds,stroke,Stroke,natural_log_transformed,1038,29,1009,15,2,2015-2016,WTSB2YR,ok,,0.9484254276400208,Pesticides,urine,DMTP_ln_U,Pesticides,0.7846519332809934,FALSE,,FALSE
survey_weighted,odds_ratio,0.5815799558240399,0.26649325833256743,1.2692075106612832,0.3821231164058483,30,0.16637682519430258,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Benzene_binary_S,VOC_serum.rds,stroke,Stroke,binary_above_detection_threshold,3081,72,3009,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9484254276400208,Volatile Organic Compounds (VOC),serum,Benzene_binary_S,Volatile Organic Compounds (VOC),0.7789071671748727,FALSE,,FALSE
survey_weighted,odds_ratio,0.23568998608956768,0.02829219508981156,1.9634308814343244,1.038025725673988,30,0.17406847200847733,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,FA_ln_S,gas_serum.rds,stroke,Stroke,natural_log_transformed,1967,52,1915,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Gaseous Pollutants,serum,FA_ln_S,Gaseous Pollutants,0.7592798829474796,FALSE,,FALSE
survey_weighted,odds_ratio,1.3269864534400828,0.8706242430129406,2.022563765878634,0.2063658791027656,30,0.18057050769267485,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Pb_ln_U,HM_urine.rds,stroke,Stroke,natural_log_transformed,2232,56,2176,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Heavy Metals,urine,Pb_ln_U,Metals and metalloids,0.7433531808899375,FALSE,,FALSE
survey_weighted,odds_ratio,0.679737040851115,0.3783219001212531,1.2212944705472892,0.28691597739325064,30,0.1885417652304668,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Cd_ln_U,HM_urine.rds,stroke,Stroke,natural_log_transformed,2232,56,2176,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Heavy Metals,urine,Cd_ln_U,Metals and metalloids,0.7245924311346094,FALSE,,FALSE
survey_weighted,odds_ratio,0.7675529337383342,0.5087722634535792,1.1579591664278632,0.20134774278872525,30,0.1988438135263678,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X24_DCP_ln_U,PCCP_urine.rds,stroke,Stroke,natural_log_transformed,2142,56,2086,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9484254276400208,Personal Care Products,urine,24_DCP_ln_U,Personal Care Products,0.7014879163358126,FALSE,,FALSE
survey_weighted,odds_ratio,1.5473406951742172,0.7733347224707892,3.0960244734551763,0.32540347251986795,15,0.19970754240674177,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_AN_ln_U,AA_urine.rds,stroke,Stroke,natural_log_transformed,1116,18,1098,15,2,2013-2014,WTSA2YR,ok,,0.9484254276400208,Aromatic Amines,urine,2_AN_ln_U,Aromatic Amines,0.699605532706805,FALSE,,FALSE
survey_weighted,odds_ratio,0.5882858234780315,0.2507918702095642,1.3799498756320827,0.4000045570482912,15,0.20456829681239844,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFHxA_binary_U,PFC_urine.rds,stroke,Stroke,binary_above_detection_threshold,1011,26,985,15,2,2013-2014,WTSSBH2Y,ok,,0.9484254276400208,Polyfluoroalkyl Substances (PFAS),urine,PFHxA_binary_U,Polyfluoroalkyl Substances (PFAS),0.6891616706545254,FALSE,,FALSE
survey_weighted,odds_ratio,0.6903995126534426,0.3837151090717962,1.242201507845566,0.28760612144782716,30,0.20753506417473333,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPF_binary_U,PCCP_urine.rds,stroke,Stroke,binary_above_detection_threshold,2143,56,2087,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9484254276400208,Personal Care Products,urine,BPF_binary_U,Personal Care Products,0.6829085163442493,FALSE,,FALSE
survey_weighted,odds_ratio,0.6155450065188278,0.2837771822964504,1.3351871774329167,0.37914564317704474,30,0.2104091801824868,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Mn_binary_U,HM_urine.rds,stroke,Stroke,binary_above_detection_threshold,2233,56,2177,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Heavy Metals,urine,Mn_binary_U,Metals and metalloids,0.6769353157748524,FALSE,,FALSE
survey_weighted,odds_ratio,2.099407507049833,0.6167900675831467,7.145886602758951,0.5746707577361928,15,0.21639040983100088,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMDTP_binary_U,pesticides_urine.rds,stroke,Stroke,binary_above_detection_threshold,1034,29,1005,15,2,2015-2016,WTSB2YR,ok,,0.9484254276400208,Pesticides,urine,DMDTP_binary_U,Pesticides,0.6647619905607015,FALSE,,FALSE
survey_weighted,odds_ratio,0.8315743115365833,0.6156977956697104,1.1231416459033492,0.14717155512837626,30,0.21981454439762035,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,THg_ln_S,HM_serum.rds,stroke,Stroke,natural_log_transformed,3257,79,3178,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.9484254276400208,Heavy Metals,serum,THg_ln_S,Metals and metalloids,0.6579435751397716,FALSE,,FALSE
survey_weighted,odds_ratio,1.3477416125803323,0.8279395959038828,2.1938888576739912,0.23858001395271153,30,0.22065324056177416,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_HPMA_ln_U,VOC_urine.rds,stroke,Stroke,natural_log_transformed,2199,55,2144,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Volatile Organic Compounds (VOC),urine,2_HPMA_ln_U,Volatile Organic Compounds (VOC),0.6562896900261593,FALSE,,FALSE
survey_weighted,odds_ratio,0.7649601288190754,0.49154367716200614,1.1904618569430492,0.21655921140417336,30,0.22560227823630868,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X24D_ln_U,pesticides_urine.rds,stroke,Stroke,natural_log_transformed,2201,49,2152,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.9484254276400208,Pesticides,urine,24D_ln_U,Pesticides,0.6466565189596994,FALSE,,FALSE
survey_weighted,odds_ratio,1.215598839754587,0.8803567813221918,1.678501910320264,0.1579930468906979,30,0.22614803517269128,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sn_ln_U,HM_urine.rds,stroke,Stroke,natural_log_transformed,2231,56,2175,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Heavy Metals,urine,Sn_ln_U,Metals and metalloids,0.6456071811542552,FALSE,,FALSE
survey_weighted,odds_ratio,1.3077819159138324,0.8350779314765787,2.048064587896756,0.21963902718945005,30,0.2313354534079737,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X1_PY_ln_U,PAH_urine.rds,stroke,Stroke,natural_log_transformed,2226,55,2171,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9484254276400208,Polycyclic Aromatic Hydrocarbons (PAH),urine,1_PY_ln_U,Polycyclic Aromatic Hydrocarbons (PAH),0.6357578041531426,FALSE,,FALSE
survey_weighted,odds_ratio,1.7843124633679923,0.6573056412086971,4.843669013818023,0.4685259052381283,15,0.2355150390783944,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,n_PFOS_ln_S,PFC_serum.rds,stroke,Stroke,natural_log_transformed,996,27,969,15,2,2015-2016,WTSB2YR,ok,,0.9484254276400208,Polyfluoroalkyl Substances (PFAS),serum,n_PFOS_ln_S,Polyfluoroalkyl Substances (PFAS),0.6279813552857408,FALSE,,FALSE
survey_weighted,odds_ratio,1.6624935480735057,0.6956855226300671,3.9728939405509776,0.4265719620572867,30,0.242746002269463,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X25_DMF_binary_S,VOC_serum.rds,stroke,Stroke,binary_above_detection_threshold,3160,73,3087,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9518198510039472,Volatile Organic Compounds (VOC),serum,25_DMF_binary_S,Volatile Organic Compounds (VOC),0.6148479136613942,FALSE,,FALSE
survey_weighted,odds_ratio,1.422661860764529,0.7525991626658224,2.689302447407447,0.31178610773444176,30,0.2671492792845713,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CEMA_CEM_ln_U,VOC_urine.rds,stroke,Stroke,natural_log_transformed,2208,56,2152,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9975209536939648,Volatile Organic Compounds (VOC),urine,CEMA_CEM_ln_U,Volatile Organic Compounds (VOC),0.5732459931193157,FALSE,,FALSE
survey_weighted,odds_ratio,1.5227552239390112,0.6965486576387135,3.328961224179483,0.3669516695537572,15,0.2697550898217906,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X4_ABP_ln_U,AA_urine.rds,stroke,Stroke,natural_log_transformed,1120,19,1101,15,2,2013-2014,WTSA2YR,ok,,0.9975209536939648,Aromatic Amines,urine,4_ABP_ln_U,Aromatic Amines,0.5690303521662256,FALSE,,FALSE
survey_weighted,odds_ratio,0.5974268476238856,0.21635862484614168,1.6496630930041636,0.49733546143586155,30,0.30858836924410665,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PMA_binary_U,VOC_urine.rds,stroke,Stroke,binary_above_detection_threshold,2185,55,2130,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9975209536939648,Volatile Organic Compounds (VOC),urine,PMA_binary_U,Volatile Organic Compounds (VOC),0.5106204466082351,FALSE,,FALSE
survey_weighted,odds_ratio,1.212874212659816,0.8138127318674905,1.8076196133715627,0.18720495853185573,15,0.31891636640272936,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMP_ln_U,pesticides_urine.rds,stroke,Stroke,natural_log_transformed,1030,29,1001,15,2,2015-2016,WTSB2YR,ok,,0.9975209536939648,Pesticides,urine,DMP_ln_U,Pesticides,0.49632319271687775,FALSE,,FALSE
survey_weighted,odds_ratio,0.5839648547264006,0.19046848560557444,1.7904009184060297,0.5256301056238941,15,0.32235453156605964,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DETP_binary_U,pesticides_urine.rds,stroke,Stroke,binary_above_detection_threshold,1034,29,1005,15,2,2015-2016,WTSB2YR,ok,,0.9975209536939648,Pesticides,urine,DETP_binary_U,Pesticides,0.49166622022470424,FALSE,,FALSE
survey_weighted,odds_ratio,0.6093835241604889,0.21679596505061027,1.712892947207607,0.484877145776707,15,0.323205744815543,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeA_a_C_binary_U,AA_urine.rds,stroke,Stroke,binary_above_detection_threshold,1153,21,1132,15,2,2013-2014,WTSA2YR,ok,,0.9975209536939648,Aromatic Amines,urine,MeA_a_C_binary_U,Aromatic Amines,0.49052092846825407,FALSE,,FALSE
survey_weighted,odds_ratio,1.432549366676074,0.6820248681027881,3.0089778011653583,0.3633916654635325,30,0.33049213689359036,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X14_DCB_binary_S,VOC_serum.rds,stroke,Stroke,binary_above_detection_threshold,3132,72,3060,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9975209536939648,Volatile Organic Compounds (VOC),serum,14_DCB_binary_S,Volatile Organic Compounds (VOC),0.48083886883900023,FALSE,,FALSE
survey_weighted,odds_ratio,1.412679092920646,0.6646252840382215,3.0026877813759674,0.3692062951319134,30,0.35686952584734344,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeFOSAA_binary_S,PFC_serum.rds,stroke,Stroke,binary_above_detection_threshold,2072,54,2018,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9975209536939648,Polyfluoroalkyl Substances (PFAS),serum,MeFOSAA_binary_S,Polyfluoroalkyl Substances (PFAS),0.44749053616146195,FALSE,,FALSE
survey_weighted,odds_ratio,0.9264566858803888,0.780133908834843,1.100223924498304,0.08417178173075693,30,0.3713618776227155,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X25_DCP_ln_U,PCCP_urine.rds,stroke,Stroke,natural_log_transformed,2142,56,2086,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9975209536939648,Personal Care Products,urine,25_DCP_ln_U,Personal Care Products,0.43020268106975224,FALSE,,FALSE
survey_weighted,odds_ratio,0.8323560506754388,0.5430933417012163,1.2756860412351878,0.200323338888514,15,0.3741619284711095,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Norharman_ln_U,AA_urine.rds,stroke,Stroke,natural_log_transformed,1139,20,1119,15,2,2013-2014,WTSA2YR,ok,,0.9975209536939648,Aromatic Amines,urine,Norharman_ln_U,Aromatic Amines,0.42694040469298017,FALSE,,FALSE
survey_weighted,odds_ratio,1.1246452322418594,0.859114789652947,1.4722443538834815,0.1318728900120677,30,0.3801441922725254,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X1_NP_ln_U,PAH_urine.rds,stroke,Stroke,natural_log_transformed,2159,50,2109,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9975209536939648,Polycyclic Aromatic Hydrocarbons (PAH),urine,1_NP_ln_U,Polycyclic Aromatic Hydrocarbons (PAH),0.42005164014569213,FALSE,,FALSE
survey_weighted,odds_ratio,1.2041597387505931,0.7841681442491846,1.8490940840452337,0.21001792491755403,30,0.383407141941414,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_FL_ln_U,PAH_urine.rds,stroke,Stroke,natural_log_transformed,2226,55,2171,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9975209536939648,Polycyclic Aromatic Hydrocarbons (PAH),urine,2_FL_ln_U,Polycyclic Aromatic Hydrocarbons (PAH),0.4163398015339672,FALSE,,FALSE
survey_weighted,odds_ratio,1.061012470979783,0.922563381377735,1.2202386159024217,0.06846432876526545,30,0.39388774842352214,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PrP_ln_U,PCCP_urine.rds,stroke,Stroke,natural_log_transformed,2142,56,2086,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9975209536939648,Personal Care Products,urine,PrP_ln_U,Personal Care Products,0.40462752737772717,FALSE,,FALSE
survey_weighted,odds_ratio,1.2039587914803425,0.7765141791285961,1.8666971068183889,0.21473897611231255,30,0.3942406544926831,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Cd_ln_S,HM_serum.rds,stroke,Stroke,natural_log_transformed,3257,79,3178,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.9975209536939648,Heavy Metals,serum,Cd_ln_S,Metals and metalloids,0.40423859286364766,FALSE,,FALSE
survey_weighted,odds_ratio,0.7498499600275941,0.37225502671812905,1.510456332881539,0.3428993795508096,30,0.4078000030715859,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFHS_ln_S,PFC_serum.rds,stroke,Stroke,natural_log_transformed,2072,54,2018,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9975209536939648,Polyfluoroalkyl Substances (PFAS),serum,PFHS_ln_S,Polyfluoroalkyl Substances (PFAS),0.3895527752867341,FALSE,,FALSE
