exposure,module_rds,outcome,outcome_label,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,covariates_used,status,error,method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,p_fdr_bh,family,matrix,p_plot,minus_log10_p,direction,nominal,fdr_significant,positive_nominal,display_label
X1_PH_ln_U,PAH_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2228,1444,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0201428164997435,0.8247585971937842,1.2618132985784567,0.10410323947870283,30,0.8493729356300557,0.944451995588644,Polycyclic Aromatic Hydrocarbons (PAH),urine,0.8493729356300557,0.07090158145904776,+,FALSE,FALSE,FALSE,1_PH_ln_U
MMA_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2235,1451,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0263038075916957,0.7619751787212221,1.3823278433359243,0.14582046016666925,30,0.8598780129536363,0.9490505476303096,Heavy Metals,urine,0.8598780129536363,0.06556315580157066,+,FALSE,FALSE,FALSE,MMA_binary_U
Cd_ln_S,HM_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,3259,2170,1089,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.011274055988217,0.8600376750941494,1.189105135659209,0.0793185353021883,30,0.8885452586391112,0.9734797318913793,Heavy Metals,serum,0.8885452586391112,0.05132044621925251,+,FALSE,FALSE,FALSE,Cd_ln_S
PHE_Cys_binary_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2173,1412,761,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0154604875431021,0.7947688506478799,1.2974338399406236,0.11998700353148792,30,0.8991087458961309,0.9778627966315583,Volatile Organic Compounds (VOC),urine,0.8991087458961309,0.046187777803544654,+,FALSE,FALSE,FALSE,PHE_Cys_binary_U
PFNA_ln_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2074,1412,662,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0071872704325446,0.8704965566193826,1.16534199935372,0.07141703354294524,30,0.9207906907717398,0.9819694079869837,Polyfluoroalkyl Substances (PFAS),serum,0.9207906907717398,0.03583908008949537,+,FALSE,FALSE,FALSE,PFNA_ln_S
Furan_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3165,2127,1038,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0214412043369079,0.6499042346126687,1.605378267059679,0.22139300384396318,30,0.9242982734284282,0.9819694079869837,Volatile Organic Compounds (VOC),serum,0.9242982734284282,0.03418785821646043,+,FALSE,FALSE,FALSE,Furan_binary_S
PFHpA_binary_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1077,751,326,15,2,2013-2014,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9714694708359441,0.466402199869442,2.023474445511728,0.3442546849658861,15,0.934103568522503,0.9819694079869837,Polyfluoroalkyl Substances (PFAS),serum,0.934103568522503,0.029604968797531557,-,FALSE,FALSE,FALSE,PFHpA_binary_S
MCPP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9960498254836412,0.8940533088155727,1.1096824373485403,0.05289787787259214,30,0.9408519720230407,0.9819694079869837,Phthalates,urine,0.9408519720230407,0.02647870047350581,-,FALSE,FALSE,FALSE,MCPP_ln_U
Ethylbenzene_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3097,2078,1019,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.010307629198439,0.7537856330111973,1.3541270368062426,0.14341971106070192,30,0.9434723943155819,0.9819694079869837,Volatile Organic Compounds (VOC),serum,0.9434723943155819,0.025270802623381803,+,FALSE,FALSE,FALSE,Ethylbenzene_binary_S
As_III_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2235,1451,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0113088682549691,0.7264969154483389,1.4077769709180186,0.1619599979331307,30,0.945105561391572,0.9819694079869837,Heavy Metals,urine,0.945105561391572,0.024519681258456,+,FALSE,FALSE,FALSE,As_III_binary_U
X23_OH_PH_ln_U,PAH_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2228,1444,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.994150827904247,0.7948550816546754,1.243416430785407,0.1095491064271382,30,0.9576487752137499,0.9819694079869837,Polycyclic Aromatic Hydrocarbons (PAH),urine,0.9576487752137499,0.018793742440062607,-,FALSE,FALSE,FALSE,23_OH_PH_ln_U
Hg_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2237,1451,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9955411801221971,0.8012909185911269,1.236881909334136,0.10628474808734927,30,0.966741059566827,0.9819694079869837,Heavy Metals,urine,0.966741059566827,0.014689835597019309,-,FALSE,FALSE,FALSE,Hg_binary_U
Chloroform_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3078,2073,1005,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9959630976232033,0.7970682624328403,1.2444887578380854,0.10907941361280371,30,0.9706639055308857,0.9819694079869837,Volatile Organic Compounds (VOC),serum,0.9706639055308857,0.012931119464382995,-,FALSE,FALSE,FALSE,Chloroform_binary_S
BuP_binary_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2147,1435,712,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0053599237769948,0.7136356521304745,1.4163369967845845,0.16781715263790464,30,0.9747996432937709,0.9819694079869837,Personal Care Products,urine,0.9747996432937709,0.011084638407681898,+,FALSE,FALSE,FALSE,BuP_binary_U
X25_DMF_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3161,2124,1037,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9935654996737744,0.6504622154766259,1.5176475722246938,0.2074242228592819,30,0.9753790092756617,0.9819694079869837,Volatile Organic Compounds (VOC),serum,0.9753790092756617,0.010826594914068092,-,FALSE,FALSE,FALSE,25_DMF_binary_S
DETP_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1035,675,360,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9969238570378068,0.7205418542245356,1.3793191483661285,0.15232398597663852,15,0.9841297918346346,0.9841297918346346,Pesticides,urine,0.9841297918346346,0.006947620917866587,-,FALSE,FALSE,FALSE,DETP_binary_U
Se_ln_S,HM_serum.rds,Hypertension,Hypertension,natural_log_transformed,3258,1277,1981,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,3.5924010332568486,1.7421010157426307,7.407920130419949,0.3543743260525128,30,0.0011052097130432046,0.1646762472434375,Heavy Metals,serum,0.0011052097130432046,2.9565553069779926,+,TRUE,FALSE,TRUE,Se_ln_S
PFUnDA_binary_S,PFC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,2074,836,1238,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7111240914153157,0.5769249174410376,0.8765394908479426,0.10240299352006821,30,0.002316670928201069,0.17259198415097962,Polyfluoroalkyl Substances (PFAS),serum,0.002316670928201069,2.635135651240697,-,TRUE,FALSE,FALSE,PFUnDA_binary_S
TTCA_binary_U,VOC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1171,438,733,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.6772445466971321,0.5260896741749516,0.8718288887732017,0.11849248221835312,15,0.0049696429583622,0.2468256002653226,Volatile Organic Compounds (VOC),urine,0.0049696429583622,2.303674811826652,-,TRUE,FALSE,FALSE,TTCA_binary_U
Thiocyanate_ln_U,PERNT_urine.rds,Hypertension,Hypertension,natural_log_transformed,2219,837,1382,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8612159879686662,0.7532841501477289,0.9846124835991703,0.06556559856119176,30,0.02996511005053013,0.9924688003756363,Inorganic Anions,urine,0.02996511005053013,1.5233841229649867,-,TRUE,FALSE,FALSE,Thiocyanate_ln_U
MEHHP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1433782550508336,1.0033775850914683,1.3029131341457199,0.06395589756127222,30,0.04471734880390842,0.9924688003756363,Phthalates,urine,0.04471734880390842,1.349523952750532,+,TRUE,FALSE,TRUE,MEHHP_ln_U
As_III_binary_U,HM_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2235,840,1395,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7897743588910628,0.6243124305621428,0.9990887693845191,0.11511507644914738,30,0.04917293462462555,0.9924688003756363,Heavy Metals,urine,0.04917293462462555,1.3082738723840308,-,TRUE,FALSE,FALSE,As_III_binary_U
HEMA_binary_U,VOC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2204,832,1372,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7022501611883977,0.49162741063621507,1.0031077971241231,0.17459402161113305,30,0.05190079174654366,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.05190079174654366,1.284826016938975,-,FALSE,FALSE,FALSE,HEMA_binary_U
X4FPBA_binary_U,pesticides_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2206,859,1347,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.3781238583207982,0.9819813091255796,1.9340748660116536,0.1659455644439272,30,0.0627622440095597,0.9924688003756363,Pesticides,urine,0.0627622440095597,1.2023015369852506,+,FALSE,FALSE,FALSE,4FPBA_binary_U
X3PBA_ln_U,pesticides_urine.rds,Hypertension,Hypertension,natural_log_transformed,2185,850,1335,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8941958655145658,0.7927956764380283,1.0085653462387998,0.05893401259049064,30,0.06741629237080304,0.9924688003756363,Pesticides,urine,0.06741629237080304,1.1712351356355417,-,FALSE,FALSE,FALSE,3PBA_ln_U
CMAC_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2198,823,1375,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8211478000386628,0.6575861260506163,1.0253922380601355,0.10876480819576713,30,0.08005061649119515,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.08005061649119515,1.0966353191139104,-,FALSE,FALSE,FALSE,CMAC_ln_U
X24_DCP_ln_U,PCCP_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0929005735572352,0.9864281675577248,1.210865324982558,0.05018919479065338,30,0.08688986002165794,0.9924688003756363,Personal Care Products,urine,0.08688986002165794,1.0610309024188465,+,FALSE,FALSE,FALSE,24_DCP_ln_U
PMA_binary_U,VOC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2185,826,1359,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.798200786302029,0.6108486188372823,1.0430153651913134,0.13098693471861994,30,0.09559725937658556,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.09559725937658556,1.019554558086733,-,FALSE,FALSE,FALSE,PMA_binary_U
PFHS_ln_S,PFC_serum.rds,Hypertension,Hypertension,natural_log_transformed,2074,836,1238,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8721452709308668,0.740988805825927,1.0265166863880584,0.07979860194488542,30,0.09678777088546706,0.9924688003756363,Polyfluoroalkyl Substances (PFAS),serum,0.09678777088546706,1.0141795122419193,-,FALSE,FALSE,FALSE,PFHS_ln_S
Sn_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2232,843,1389,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1377271508529676,0.9750239546861577,1.3275807876993775,0.07556571791661838,30,0.09804977122395209,0.9924688003756363,Heavy Metals,urine,0.09804977122395209,1.008553415318901,+,FALSE,FALSE,FALSE,Sn_ln_U
BDCM_binary_S,VOC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,3139,1230,1909,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.2852049537175052,0.9471071089005404,1.7439968062086122,0.1494713844646687,30,0.1035980460772801,0.9924688003756363,Volatile Organic Compounds (VOC),serum,0.1035980460772801,0.9846484355739674,+,FALSE,FALSE,FALSE,BDCM_binary_S
X4_MDA_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1010,387,623,15,2,2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.2777109731182121,0.9189600205418338,1.7765139879144178,0.15462849507133625,15,0.1338420185678478,0.9924688003756363,Aromatic Amines,urine,0.1338420185678478,0.8734075220884974,+,FALSE,FALSE,FALSE,4_MDA_binary_U
Sb_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2233,843,1390,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1540446714767312,0.9510894565827865,1.400308976769642,0.09470824125924379,30,0.1407995424441394,0.9924688003756363,Heavy Metals,urine,0.1407995424441394,0.8513987565171189,+,FALSE,FALSE,FALSE,Sb_ln_U
U_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2233,843,1390,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1074691304989528,0.9642219343139806,1.2719974845632624,0.06782206631341457,30,0.14276155104343208,0.9924688003756363,Heavy Metals,urine,0.14276155104343208,0.8453887422662196,+,FALSE,FALSE,FALSE,U_ln_U
MeP_ln_U,PCCP_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.06559226587052,0.9756458050099811,1.1638310452956364,0.04318053922675486,30,0.1516275101175792,0.9924688003756363,Personal Care Products,urine,0.1516275101175792,0.8192219965379659,+,FALSE,FALSE,FALSE,MeP_ln_U
A_a_C_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1155,430,725,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7641533280102093,0.5213406944261791,1.1200551097431395,0.1793918644986734,15,0.15451111057152112,0.9924688003756363,Aromatic Amines,urine,0.15451111057152112,0.8110402859063889,-,FALSE,FALSE,FALSE,A_a_C_binary_U
X2_MHA_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2094,795,1299,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9136829242762606,0.8053053233581616,1.0366459303072708,0.06182432305334938,30,0.15464772596704293,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.15464772596704293,0.8106564617405049,-,FALSE,FALSE,FALSE,2_MHA_ln_U
W_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2232,843,1389,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1128488294811125,0.9575293295258243,1.29336248936705,0.07360534441629171,30,0.15669951276793162,0.9924688003756363,Heavy Metals,urine,0.15669951276793162,0.8049323538985297,+,FALSE,FALSE,FALSE,W_ln_U
Cd_ln_S,HM_serum.rds,Hypertension,Hypertension,natural_log_transformed,3259,1277,1982,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8865938217257334,0.7482388506149609,1.0505316638880828,0.08307643147894983,30,0.15774218842002424,0.9924688003756363,Heavy Metals,serum,0.15774218842002424,0.8020521383283795,-,FALSE,FALSE,FALSE,Cd_ln_S
X26_DMA_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1065,398,667,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7913868165001212,0.5620461557625854,1.1143090063136198,0.16054937676540132,15,0.16564998644953496,0.9924688003756363,Aromatic Amines,urine,0.16564998644953496,0.7808085953080848,-,FALSE,FALSE,FALSE,26_DMA_binary_U
MEOHP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1005501580883064,0.9524171848301183,1.2717228014782604,0.07078503108937162,30,0.18599495085076184,0.9924688003756363,Phthalates,urine,0.18599495085076184,0.7304988452843205,+,FALSE,FALSE,FALSE,MEOHP_ln_U
EO_ln_S,gas_serum.rds,Hypertension,Hypertension,natural_log_transformed,2138,806,1332,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8867033615999802,0.7376226013489329,1.0659148052606546,0.09013399922791268,30,0.19222138724251103,0.9924688003756363,Gaseous Pollutants,serum,0.19222138724251103,0.7161982928138925,-,FALSE,FALSE,FALSE,EO_ln_S
THg_ln_S,HM_serum.rds,Hypertension,Hypertension,natural_log_transformed,3259,1277,1982,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9086362413521281,0.7819613738374698,1.0558319716571158,0.07351589835003575,30,0.2023996176440583,0.9924688003756363,Heavy Metals,serum,0.2023996176440583,0.6937903122632288,-,FALSE,FALSE,FALSE,THg_ln_S
ATCA_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2167,817,1350,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8888145522596121,0.7377410417296619,1.0708246710204574,0.09121982695682446,30,0.20618188884531322,0.9924688003756363,Volatile Organic Compounds (VOC),urine,0.20618188884531322,0.6857494860941604,-,FALSE,FALSE,FALSE,ATCA_ln_U
MMA_binary_U,HM_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2235,840,1395,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8421523619710957,0.6395614397353161,1.1089170745925645,0.1347412087130346,30,0.21209745837499677,0.9924688003756363,Heavy Metals,urine,0.21209745837499677,0.6734645357282641,-,FALSE,FALSE,FALSE,MMA_binary_U
MnBP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.119342006480947,0.9252536483900715,1.3541438389925478,0.09324337820232778,30,0.23606576959528625,0.9924688003756363,Phthalates,urine,0.23606576959528625,0.6269669826529386,+,FALSE,FALSE,FALSE,MnBP_ln_U
PFHxA_binary_U,PFC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1013,417,596,15,2,2013-2014,WTSSBH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.6829570440644971,0.3517180681729295,1.3261483166340644,0.3113383818864517,15,0.23954218282162257,0.9924688003756363,Polyfluoroalkyl Substances (PFAS),urine,0.23954218282162257,0.6206179972659819,-,FALSE,FALSE,FALSE,PFHxA_binary_U
