"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Beta_Interaction","Interaction_Low","Interaction_High","P_Interaction","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Interaction_Direction"
"Mn_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",3437,1869,1568,-0.27534884317575,-1.41167920085402,0.860981514502519,0.604413922964879,0.826916909209097,0.914291111896112,-0.755950497478899,-1.53489891922947,0.0229979242716706,-1.03129934065465,-1.93921106844313,-0.123387612866167,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MEOHP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.425138397175848,-2.20263025101608,1.35235345666438,0.609040893389022,0.826916909209097,0.918126622433913,-0.0473485084858771,-1.06763857575701,0.972941558785257,-0.472486905661725,-2.1426716076668,1.19769779634335,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"CEMA_AAM_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2190,1183,1007,-0.409028248818015,-2.12612549912173,1.3080690014857,0.610475570557051,0.826916909209097,0.918126622433913,1.48757574076373,-0.0108286072087298,2.98598008873619,1.07854749194571,-0.14357143798173,2.30066642187315,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"o_Xylene_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3365,1831,1534,-0.758657183819893,-4.04879190474603,2.53147753710625,0.621814259961332,0.834687610218364,0.919606200836113,-0.153844980878098,-2.81491281348417,2.50722285172798,-0.91250216469799,-3.31206491670244,1.48706058730646,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MiBP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,0.392866856116914,-1.46241132667311,2.24814503890694,0.650256814106704,0.864387275648178,0.926488854538955,-0.235728735137848,-1.35848017839206,0.887022708116361,0.157138120979066,-1.01591553764555,1.33019177960369,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"DMP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1040,566,474,0.440535935222461,-1.51724376894511,2.39831563939003,0.659193133412584,0.864387275648178,0.926488854538955,0.803173068839845,-0.92581448345926,2.53216062113895,1.24370900406231,0.586695161769686,1.90072284635492,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"TBPPP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",934,496,438,1.34734995653455,-4.75620000983964,7.45089992290873,0.665262333647479,0.864387275648178,0.926488854538955,1.01513361285175,-3.00159010447871,5.0318573301822,2.36248356938629,-1.88476401260837,6.60973115138096,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"MeP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,0.290968997285406,-1.19636302837003,1.77830102294084,0.675087713899455,0.864387275648178,0.926488854538955,1.79807667320972,0.453432943968167,3.14272040245128,2.08904567049513,0.696176133294053,3.48191520769621,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"MeA_a_C_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1162,623,539,1.61787657282678,-5.97124715017187,9.20700029582543,0.676069849522338,0.864387275648178,0.926488854538955,-2.49029654705635,-9.85632184225438,4.87572874814169,-0.872419974229568,-3.46716504860881,1.72232510014968,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Sb_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,0.29489628655315,-1.23455578424925,1.82434835735555,0.679472840433065,0.864387275648178,0.926488854538955,0.228562401206199,-0.812102768823909,1.26922757123631,0.523458687759349,-0.476712308068221,1.52362968358692,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"FA_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2059,1113,946,-0.361078068258271,-2.35621910901303,1.63406297249648,0.698008406571429,0.864387275648178,0.926488854538955,0.836451108127662,-0.287378733291499,1.96028094954682,0.475373039869391,-1.0633139785876,2.01406005832638,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"THg_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",3437,1869,1568,0.26566800215489,-1.20559278549979,1.73692878980958,0.698649797080258,0.864387275648178,0.926488854538955,2.33078959953589,1.17897382137777,3.48260537769401,2.59645760169078,1.6128324320982,3.58008277128337,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"EtP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2214,1201,1013,-0.561362438584426,-3.70248092742078,2.57975605025193,0.701579673686499,0.864387275648178,0.926488854538955,3.17660382431118,0.967474847198412,5.38573280142394,2.61524138572675,0.0411215672874943,5.18936120416601,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"X4FPBA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2266,1207,1059,1.22390241732441,-5.63956773224199,8.08737256689081,0.702200160295829,0.864387275648178,0.926488854538955,-1.99430793481635,-7.9662717122692,3.97765584263651,-0.770405517491936,-3.63203590345002,2.09122486846614,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"X2_NP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2222,1201,1021,-0.309413223585197,-2.07940362481061,1.46057717764021,0.707753339792468,0.864387275648178,0.926488854538955,-1.25989009554433,-2.55641792961366,0.0366377385250045,-1.56930331912952,-2.91315596925456,-0.225450669004485,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"DMDTP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1040,563,477,-0.755645077417504,-4.93190155951069,3.42061140467568,0.722864770887054,0.868258045319281,0.931645094814556,0.568713142522058,-2.61208630582491,3.74951259086902,-0.186931934895446,-2.32537542624613,1.95151155645524,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"BCETP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2049,1073,976,-0.29752608838794,-2.11466984978713,1.51961767301125,0.725392214331545,0.868258045319281,0.931645094814556,-0.185517421338287,-1.52703827002001,1.15600342734344,-0.483043509726227,-1.88980758357427,0.923720564121811,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"NPMA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2224,1197,1027,0.312167675717448,-1.61655885798976,2.24089420942466,0.728404400435639,0.868258045319281,0.931645094814556,0.719910477862009,-0.539008786878796,1.97882974260281,1.03207815357946,-0.180786838687929,2.24494314584684,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Pb_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,0.210223020387452,-1.24887735755545,1.66932339833035,0.757096345899961,0.891471494926605,0.947792847378163,2.63356271014083,1.38322549874362,3.88389992153803,2.84378573052828,1.64383191555472,4.04373954550183,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"MHNCH_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2213,1200,1013,-0.449810952405985,-3.60887600160874,2.70925409679677,0.759844831246166,0.891471494926605,0.947792847378163,-1.61387259118041,-3.9148851929167,0.687140010555881,-2.06368354358639,-4.3843134641876,0.256946377014811,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"U_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,-0.239747879859986,-2.04829235611926,1.56879659639928,0.775890362363189,0.897166283460365,0.956885338977553,-0.356482287910739,-1.47032475352683,0.757360177705348,-0.596230167770725,-1.64739865076131,0.454938315219862,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MCPP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.28186361438153,-2.41646698751785,1.85273975875479,0.776741278969041,0.897166283460365,0.956885338977553,0.366649491441935,-0.598432357705478,1.33173134058935,0.0847858770604046,-1.40485682853,1.57442858265081,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MCOP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.22279873987526,-2.09666522867361,1.65106774892309,0.798393932018406,0.915082275928789,0.968637118395984,0.0385075463482686,-1.25754544695407,1.33456053965061,-0.184291193526992,-1.25174343168113,0.883161044627146,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"DBUP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2051,1076,975,0.360640469478196,-2.9601175695546,3.68139850851099,0.815476543731491,0.927324445820804,0.972739501409888,-1.23833530047074,-3.13029183658136,0.653621235639887,-0.877694830992539,-3.73101618080827,1.97562651882319,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"MCOCH_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1039,566,473,0.642956171591431,-4.94321947973061,6.22913182291347,0.821522327841249,0.927324445820804,0.972739501409888,-2.76798196617569,-7.14636360525685,1.61039967290547,-2.12502579458426,-4.54964092102155,0.29958933185303,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"As_III_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2272,1225,1047,-0.334570046677963,-3.74741197820921,3.07827188485329,0.833117019780536,0.929199347720419,0.972739501409888,2.99715817081972,0.58336907304512,5.41094726859432,2.66258812414176,0.753341555732524,4.57183469255099,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"ATCA_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2197,1188,1009,0.202406484822536,-1.89471207428735,2.29952504393242,0.835655789225074,0.929199347720419,0.972739501409888,0.685621265490523,-0.848161040850165,2.21940357183121,0.888027750313059,-0.742458819095893,2.51851431972201,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"AsB_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2272,1225,1047,-0.326542345029739,-3.85753758292429,3.20445289286481,0.842425936384966,0.929788626084148,0.972739501409888,1.21075499768779,-1.43641955626012,3.85792955163569,0.884212652658048,-1.22554516406466,2.99397046938075,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"IPPPP_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",932,494,438,-0.746894087999058,-9.11520565682291,7.62141748082479,0.861133062448879,0.943447252241787,0.979466590692554,-3.69178908249686,-9.38403755388161,2.00045938888789,-4.43868317049592,-8.0052462118024,-0.872120129189442,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MDA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1044,566,478,0.772937958381413,-8.77943316310972,10.3253090798725,0.873990256229588,0.950544147286194,0.984465611407303,-2.8284554962383,-9.44939717330991,3.7924861808333,-2.05551753785689,-7.59151273017679,3.48047765446301,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Ba_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2266,1220,1046,0.101286022066716,-1.3554114520727,1.55798349620613,0.881140077514643,0.950785368110605,0.984465611407303,0.607069141798618,-0.473618394239002,1.68775667783624,0.708355163865335,-0.69568319934815,2.11239352707882,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Hg_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2273,1221,1052,0.240885975102004,-3.55311133886049,4.0348832890645,0.891388500207392,0.950785368110605,0.984465611407303,1.21790154283647,-0.683628769061197,3.11943185473414,1.45878751793848,-1.0398621017023,3.95743713757925,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"DCVDMPCA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",2235,1191,1044,0.181619026583086,-2.7320432780913,3.09528133125748,0.893355379432783,0.950785368110605,0.984465611407303,1.82685244434955,-1.0171703204121,4.6708752091112,2.00847147093263,0.111031305812388,3.90591163605288,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"MEP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.111503531381077,-2.12205430434414,1.89904724158198,0.905049095050766,0.95369482274211,0.98447297975783,0.370317260805658,-1.05453334830908,1.7951678699204,0.258813729424581,-1.09387482747778,1.61150228632694,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"TTCA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",1180,629,551,0.308775016062268,-4.97955940891656,5.59710944104109,0.908890367982413,0.95369482274211,0.98447297975783,-1.32690898622481,-4.17236267442214,1.51854470197251,-1.01813397016255,-4.52431251035024,2.48804457002514,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"n_PFOA_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",1045,561,484,0.0890984809309301,-1.7727310808882,1.95092804275006,0.925272212686208,0.964094823008707,0.98447297975783,1.24317033396812,-0.231622517561173,2.71796318549741,1.33226881489905,0.191273093051069,2.47326453674703,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Ethylbenzene_binary_S","Smoking","LE8_no_smoking","Binary","Binary 0/1",3285,1785,1500,0.118098887819018,-3.02744330783815,3.26364108347618,0.935625812176283,0.966187673180272,0.98447297975783,-0.573319202056983,-3.60609355731837,2.4594551532044,-0.455220314237965,-3.07428786581772,2.16384723734179,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
"Toluene_ln_S","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",3306,1807,1499,-0.0479695317374634,-1.42474132717329,1.32880226369836,0.94024974906805,0.966187673180272,0.98447297975783,-0.371295197794724,-1.76086506106215,1.0182746654727,-0.419264729532187,-1.31932287277466,0.480793413710288,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"MEHHP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2212,1200,1012,-0.0475525787052985,-1.67203411141579,1.5769289540052,0.949785173424081,0.969301307124576,0.98447297975783,-0.3460796870426,-1.29634372659711,0.604184352511914,-0.393632265747898,-1.96644544479409,1.17918091329829,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"PPDA_binary_U","Smoking","LE8_no_smoking","Binary","Binary 0/1",945,520,425,-0.121974407409119,-5.078117139435,4.83416832461676,0.961528007801544,0.97461002151313,0.989802250755684,-1.7939031583709,-4.9666934281525,1.3788871114107,-1.91587756578002,-5.96534922557209,2.13359409401206,"More negative / less positive toxicant–LE8_no_smoking association in lifestyle-risk group"
"HIBP_ln_U","Smoking","LE8_no_smoking","Continuous","Continuous, per 1 SD",2131,1148,983,0.00883285471124023,-1.51073883394056,1.52840454336304,0.990021453633808,0.990718056621997,0.997922557157492,0.666008880174191,-0.547973581238722,1.8799913415871,0.674841734885432,-0.182851938761074,1.53253540853194,"More positive / less negative toxicant–LE8_no_smoking association in lifestyle-risk group"
