Category,Description,LogP,Log(q-value),#GeneInGOAndHitList,#GeneInHitList,Hits,CategoryID,GO,Enrichment,FDR,Significant_FDR_0_05,GeneID,LogQ,Count,HitListN,GeneRatio,MinusLog10FDR
GO Biological Processes,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,-9.9,-7.9,13,116,ACVR2B|CAV1|ENG|FBN1|FBN2|KDR|SMAD4|NOTCH1|PPARG|TGFBR1|ADAMTSL2|ZEB2|EMILIN1,19,GO:0090092,12,1.2589254117941661e-8,TRUE,93|857|2022|2200|2201|3791|4089|4851|5468|7046|9719|9839|11117,-7.9,13,116,0.11206896551724138,7.9
GO Biological Processes,positive regulation of phosphorylation,-9.9,-7.9,12,116,CSF1R|FGFR1|MTOR|IL6|IL10|KDR|PIK3CA|MAPK1|MAP2K1|MAP2K2|RAF1|VEGFA,19,GO:0042327,13,1.2589254117941661e-8,TRUE,1436|2260|2475|3569|3586|3791|5290|5594|5604|5605|5894|7422,-7.9,12,116,0.10344827586206896,7.9
GO Biological Processes,lipid homeostasis,-9.8,-7.8,11,116,APOA1|APOA2|APOB|APOE|CAV1|DCTN1|EPHX2|FBN1|MTTP|PPARG|MAP2K1,19,GO:0055088,16,1.5848931924611143e-8,TRUE,335|336|338|348|857|1639|2053|2200|4547|5468|5604,-7.8,11,116,0.09482758620689655,7.8
GO Biological Processes,positive regulation of phosphate metabolic process,-9.8,-7.8,12,116,CSF1R|FGFR1|MTOR|IL6|IL10|KDR|PIK3CA|MAPK1|MAP2K1|MAP2K2|RAF1|VEGFA,19,GO:0045937,13,1.5848931924611143e-8,TRUE,1436|2260|2475|3569|3586|3791|5290|5594|5604|5605|5894|7422,-7.8,12,116,0.10344827586206896,7.8
GO Biological Processes,glucose homeostasis,-9.7,-7.7,11,116,ALOX5|FBN1|FBN2|GNAQ|GPX1|IL6|IRS1|SMAD4|PIK3R2|PPARG|NCF1,19,GO:0042593,15,1.9952623149688786e-8,TRUE,240|2200|2201|2776|2876|3569|3667|4089|5296|5468|653361,-7.7,11,116,0.09482758620689655,7.7
GO Biological Processes,regulation of cell development,-9.7,-7.7,18,116,ACTB|CASP8|CTNNB1|DRD3|FBN1|MTOR|GRN|IDH2|IL6|IL10|LIMK1|SMAD4|MAPT|NOTCH1|SMARCA4|VEGFA|KAT6A|ADNP,19,GO:0060284,6.7,1.9952623149688786e-8,TRUE,60|841|1499|1814|2200|2475|2896|3418|3569|3586|3984|4089|4137|4851|6597|7422|7994|23394,-7.7,18,116,0.15517241379310345,7.7
GO Biological Processes,cell activation,-9.7,-7.7,17,116,ACTB|APP|CASP8|EDN1|MTOR|GJA1|GNAQ|GRN|IL6|IL10|SMAD4|MAPT|PIK3CA|PIK3R2|TGFBR1|TBK1|CHD7,19,GO:0001775,7.2,1.9952623149688786e-8,TRUE,60|351|841|1906|2475|2697|2776|2896|3569|3586|4089|4137|5290|5296|7046|29110|55636,-7.7,17,116,0.14655172413793102,7.7
GO Biological Processes,anatomical structure formation involved in morphogenesis,-9.7,-7.7,17,116,ACTC1|ACVR2B|CASP8|CTNND1|EDN1|ENG|FBN1|FBN2|KDR|SMAD4|NOTCH1|SERPINE1|PTK2|TGFBR1|TSC2|VEGFA|EIF2AK3,19,GO:0048646,7.2,1.9952623149688786e-8,TRUE,70|93|841|1500|1906|2022|2200|2201|3791|4089|4851|5054|5747|7046|7249|7422|9451,-7.7,17,116,0.14655172413793102,7.7
GO Biological Processes,epithelium development,-9.7,-7.7,18,116,ACTB|ACVR2B|CPS1|CSF1R|CTNNB1|EDN1|ENG|FBN1|KCNQ1|KDR|SMAD4|MET|NOTCH1|PKD2|PPARG|TSC2|VEGFA|NPHP3,19,GO:0060429,6.7,1.9952623149688786e-8,TRUE,60|93|1373|1436|1499|1906|2022|2200|3784|3791|4089|4233|4851|5311|5468|7249|7422|27031,-7.7,18,116,0.15517241379310345,7.7
GO Biological Processes,negative regulation of cell differentiation,-9.6,-7.7,17,116,ACTB|CAV1|CTNNB1|DRD3|FBN1|EFEMP1|IDH2|IL6|SMAD4|NOTCH1|PPARG|PTPN11|SMARCA4|TGFBR1|VEGFA|NPHP3|EHMT1,19,GO:0045596,7.2,1.9952623149688786e-8,TRUE,60|857|1499|1814|2200|2202|3418|3569|4089|4851|5468|5781|6597|7046|7422|27031|79813,-7.7,17,116,0.14655172413793102,7.7
GO Biological Processes,carbohydrate homeostasis,-9.6,-7.6,11,116,ALOX5|FBN1|FBN2|GNAQ|GPX1|IL6|IRS1|SMAD4|PIK3R2|PPARG|NCF1,19,GO:0033500,15,2.511886431509582e-8,TRUE,240|2200|2201|2776|2876|3569|3667|4089|5296|5468|653361,-7.6,11,116,0.09482758620689655,7.6
GO Biological Processes,regulation of apoptotic signaling pathway,-9.6,-7.6,13,116,APP|CAV1|CTNNB1|GPX1|IL10|NONO|SERPINE1|PPARG|MAP2K1|PTGS2|TGFBR1|TNFAIP3|EIF2AK3,19,GO:2001233,11,2.511886431509582e-8,TRUE,351|857|1499|2876|3586|4841|5054|5468|5604|5743|7046|7128|9451,-7.6,13,116,0.11206896551724138,7.6
GO Biological Processes,positive regulation of protein localization,-9.6,-7.6,15,116,APOE|APP|CTNND1|EDN1|MAPT|PIK3CA|PIK3R2|PPARG|SLC2A2|VEGFA|NR0B2|SQSTM1|EIF2AK3|SIGMAR1|CAPN10,19,GO:1903829,8.6,2.511886431509582e-8,TRUE,348|351|1500|1906|4137|5290|5296|5468|6514|7422|8431|8878|9451|10280|11132,-7.6,15,116,0.12931034482758622,7.6
GO Biological Processes,response to mechanical stimulus,-9.6,-7.6,11,116,CASP8|CTNNB1|EDN1|FBN1|KCNQ1|PIK3CA|PKD2|PTK2|PTPN11|SLC8A1|PIEZO1,19,GO:0009612,15,2.511886431509582e-8,TRUE,841|1499|1906|2200|3784|5290|5311|5747|5781|6546|9780,-7.6,11,116,0.09482758620689655,7.6
GO Biological Processes,negative regulation of cellular component organization,-9.5,-7.6,18,116,APOA1|APOA2|APOE|APP|CAV1|ACE|DYRK1A|MTOR|GPX1|HNRNPA1|SMAD4|MAPT|NOTCH1|PIK3CA|PPARG|RAF1|VEGFA|EMILIN1,19,GO:0051129,6.5,2.511886431509582e-8,TRUE,335|336|348|351|857|1636|1859|2475|2876|3178|4089|4137|4851|5290|5468|5894|7422|11117,-7.6,18,116,0.15517241379310345,7.6
GO Biological Processes,ERBB signaling pathway,-9.5,-7.5,8,116,CTNNB1|EFEMP1|PIK3CA|MAPK1|MAP2K1|PTK2|PTPN11|RAF1,19,GO:0038127,29,3.162277660168379e-8,TRUE,1499|2202|5290|5594|5604|5747|5781|5894,-7.5,8,116,0.06896551724137931,7.5
GO Biological Processes,regulation of cell-cell adhesion,-9.5,-7.5,15,116,ACTB|ALOX5|APOA1|CAV1|CTNNB1|MTOR|IL6|IL10|NOTCH1|MAP2K1|PTK2|PTPN11|SMARCA4|VEGFA|PIEZO1,19,GO:0022407,8.4,3.162277660168379e-8,TRUE,60|240|335|857|1499|2475|3569|3586|4851|5604|5747|5781|6597|7422|9780,-7.5,15,116,0.12931034482758622,7.5
GO Biological Processes,insulin-like growth factor receptor signaling pathway,-9.5,-7.5,6,116,IRS1|PIK3CA|MAPK1|MAP2K1|RAF1|EIF2AK3,19,GO:0048009,66,3.162277660168379e-8,TRUE,3667|5290|5594|5604|5894|9451,-7.5,6,116,0.05172413793103448,7.5
GO Biological Processes,embryonic morphogenesis,-9.5,-7.5,13,116,CTNNB1|ENG|FBN1|FBN2|EFEMP1|KCNQ1|SMAD4|NOTCH1|PKD2|TGFBR1|TSC2|NPHP3|CHD7,19,GO:0048598,11,3.162277660168379e-8,TRUE,1499|2022|2200|2201|2202|3784|4089|4851|5311|7046|7249|27031|55636,-7.5,13,116,0.11206896551724138,7.5
GO Biological Processes,regulation of small molecule metabolic process,-9.4,-7.5,13,116,APOA1|APOE|APP|CAV1|EDN1|EPHX2|MTOR|IRS1|PPARG|MAPK1|MAP2K1|PTGS2|VCP,19,GO:0062012,11,3.162277660168379e-8,TRUE,335|348|351|857|1906|2053|2475|3667|5468|5594|5604|5743|7415,-7.5,13,116,0.11206896551724138,7.5
GO Biological Processes,cellular response to oxygen levels,-9.4,-7.4,10,116,CAV1|EDN1|MTOR|LMNA|NONO|NOTCH1|PPARG|PTGS2|TSC1|VEGFA,19,GO:0071453,17,3.981071705534969e-8,TRUE,857|1906|2475|4000|4841|4851|5468|5743|7248|7422,-7.4,10,116,0.08620689655172414,7.4
GO Biological Processes,peptidyl-amino acid modification,-9.4,-7.4,12,116,APOA1|APOA2|CSF1R|DYRK1A|EFEMP1|FGFR1|KDR|MAP2K2|TGFBR1|VCP|TBK1|EHMT1,19,GO:0018193,12,3.981071705534969e-8,TRUE,335|336|1436|1859|2202|2260|3791|5605|7046|7415|29110|79813,-7.4,12,116,0.10344827586206896,7.4
GO Biological Processes,cellular response to chemical stress,-9.3,-7.4,12,116,CAV1|EDN1|MTOR|GPX1|IL6|MAPT|PIK3CA|PKD2|PTGS2|SLC8A1|TNFAIP3|EIF2AK3,19,GO:0062197,12,3.981071705534969e-8,TRUE,857|1906|2475|2876|3569|4137|5290|5311|5743|6546|7128|9451,-7.4,12,116,0.10344827586206896,7.4
GO Biological Processes,response to decreased oxygen levels,-9.3,-7.4,12,116,CAV1|EDN1|ENG|MTOR|LMNA|SMAD4|NONO|NOTCH1|PPARG|PTGS2|TSC1|VEGFA,19,GO:0036293,12,3.981071705534969e-8,TRUE,857|1906|2022|2475|4000|4089|4841|4851|5468|5743|7248|7422,-7.4,12,116,0.10344827586206896,7.4
GO Biological Processes,regulation of growth,-9.3,-7.4,15,116,APOE|APP|EDN1|EPHX2|MTOR|GJA1|LIMK1|SMAD4|MAPT|NOTCH1|MAPK1|SMARCA4|TGFBR1|VEGFA|ADNP,19,GO:0040008,8.2,3.981071705534969e-8,TRUE,348|351|1906|2053|2475|2697|3984|4089|4137|4851|5594|6597|7046|7422|23394,-7.4,15,116,0.12931034482758622,7.4
GO Biological Processes,regulation of secretion,-9.3,-7.3,16,116,ALOX5|APOE|DRD3|EDN1|GJA1|GNAQ|IDH2|IL6|IRS1|KCNQ1|NOTCH1|PPARG|SLC2A2|NR0B2|CAPN10|CHD7,19,GO:0051046,7.4,5.011872336272725e-8,TRUE,240|348|1814|1906|2697|2776|3418|3569|3667|3784|4851|5468|6514|8431|11132|55636,-7.3,16,116,0.13793103448275862,7.3
GO Biological Processes,cell migration,-9.3,-7.3,18,116,ACVR2B|ALOX5|CSF1R|CTNND1|EDN1|ENG|FGFR1|IL6|IL10|KDR|SMAD4|NOTCH1|PIK3CA|PTK2|TGFBR1|VEGFA|ZEB2|EMILIN1,19,GO:0016477,6.3,5.011872336272725e-8,TRUE,93|240|1436|1500|1906|2022|2260|3569|3586|3791|4089|4851|5290|5747|7046|7422|9839|11117,-7.3,18,116,0.15517241379310345,7.3
GO Biological Processes,regulation of smooth muscle cell proliferation,-9.2,-7.3,10,116,APOE|CTNNB1|EDN1|GJA1|IL6|IL10|PIK3CA|PPARG|TNFAIP3|MFN2,19,GO:0048660,17,5.011872336272725e-8,TRUE,348|1499|1906|2697|3569|3586|5290|5468|7128|9927,-7.3,10,116,0.08620689655172414,7.3
GO Biological Processes,mononuclear cell differentiation,-9.2,-7.3,12,116,APP|CASP8|CSF1R|MTOR|NR3C1|IL6|IL10|PIK3R2|PPARG|VEGFA|TBK1|CHD7,19,GO:1903131,12,5.011872336272725e-8,TRUE,351|841|1436|2475|2908|3569|3586|5296|5468|7422|29110|55636,-7.3,12,116,0.10344827586206896,7.3
GO Biological Processes,regulation of membrane potential,-9.2,-7.3,14,116,APP|CAV1|EDN1|MTOR|GJA1|GNA11|GNAQ|KCNQ1|KDR|MAPT|MET|SLC8A1|VCP|PIEZO1,19,GO:0042391,8.9,5.011872336272725e-8,TRUE,351|857|1906|2475|2697|2767|2776|3784|3791|4137|4233|6546|7415|9780,-7.3,14,116,0.1206896551724138,7.3
GO Biological Processes,inflammatory response,-9.2,-7.3,14,116,ALOX5|APP|CASP8|CSF1R|F12|FBN1|MTOR|GRN|NR3C1|CFH|IL6|ITIH4|MAPT|TBK1,19,GO:0006954,8.9,5.011872336272725e-8,TRUE,240|351|841|1436|2161|2200|2475|2896|2908|3075|3569|3700|4137|29110,-7.3,14,116,0.1206896551724138,7.3
GO Biological Processes,regulation of epithelial to mesenchymal transition,-9.1,-7.2,9,116,CTNNB1|ENG|MTOR|IL6|SMAD4|NOTCH1|PTK2|TGFBR1|VEGFA,19,GO:0010717,20,6.30957344480193e-8,TRUE,1499|2022|2475|3569|4089|4851|5747|7046|7422,-7.2,9,116,0.07758620689655173,7.2
GO Biological Processes,epithelial tube morphogenesis,-9.1,-7.2,10,116,CSF1R|CTNNB1|ENG|KDR|MET|NOTCH1|PKD2|TSC2|VEGFA|NPHP3,19,GO:0060562,16,6.30957344480193e-8,TRUE,1436|1499|2022|3791|4233|4851|5311|7249|7422|27031,-7.2,10,116,0.08620689655172414,7.2
GO Biological Processes,regulation of supramolecular fiber organization,-9,-7.1,13,116,APOA1|APOE|APP|DCTN1|DYRK1A|EDN1|GPX1|LIMK1|SMAD4|MAPT|PIK3CA|TGFBR1|TSC1,19,GO:1902903,9.8,7.943282347242822e-8,TRUE,335|348|351|1639|1859|1906|2876|3984|4089|4137|5290|7046|7248,-7.1,13,116,0.11206896551724138,7.1
GO Biological Processes,regulation of endothelial cell proliferation,-9,-7.1,10,116,ALOX5|APOE|CAV1|ENG|FGFR1|IL10|KDR|PPARG|TGFBR1|VEGFA,19,GO:0001936,16,7.943282347242822e-8,TRUE,240|348|857|2022|2260|3586|3791|5468|7046|7422,-7.1,10,116,0.08620689655172414,7.1
GO Biological Processes,regulation of inflammatory response,-9,-7.1,14,116,ALOX5|APOA1|APOE|APP|F12|GRN|IL6|IL10|SERPINE1|PPARG|MAPK1|PTGS2|TNFAIP3|NCF1,19,GO:0050727,8.6,7.943282347242822e-8,TRUE,240|335|348|351|2161|2896|3569|3586|5054|5468|5594|5743|7128|653361,-7.1,14,116,0.1206896551724138,7.1
GO Biological Processes,regulation of cellular response to stress,-9,-7.1,15,116,ACTB|ALOX5|APP|CAV1|DYRK1A|MTOR|GRN|MAPT|MAPK1|MAP2K1|MAP2K2|PTGS2|SMARCA4|EIF2AK3|SIGMAR1,19,GO:0080135,7.7,7.943282347242822e-8,TRUE,60|240|351|857|1859|2475|2896|4137|5594|5604|5605|5743|6597|9451|10280,-7.1,15,116,0.12931034482758622,7.1
GO Biological Processes,regulation of vasculature development,-8.9,-7,13,116,ALOX5|CTNNB1|CTNND1|GRN|IL6|IL10|KDR|SERPINE1|PPARG|TGFBR1|TNFAIP3|VEGFA|EMILIN1,19,GO:1901342,9.5,1e-7,TRUE,240|1499|1500|2896|3569|3586|3791|5054|5468|7046|7128|7422|11117,-7,13,116,0.11206896551724138,7
GO Biological Processes,glial cell development,-8.9,-7,8,116,APP|GRN|CFH|HRAS|MAPT|MAPK1|MAP2K1|RAF1,19,GO:0021782,25,1e-7,TRUE,351|2896|3075|3265|4137|5594|5604|5894,-7,8,116,0.06896551724137931,7
GO Biological Processes,response to oxygen levels,-8.9,-7,12,116,CAV1|EDN1|ENG|MTOR|LMNA|SMAD4|NONO|NOTCH1|PPARG|PTGS2|TSC1|VEGFA,19,GO:0070482,11,1e-7,TRUE,857|1906|2022|2475|4000|4089|4841|4851|5468|5743|7248|7422,-7,12,116,0.10344827586206896,7
GO Biological Processes,endothelium development,-8.9,-7,8,116,ACVR2B|CTNNB1|EDN1|FBN1|KDR|SMAD4|MET|NOTCH1,19,GO:0003158,25,1e-7,TRUE,93|1499|1906|2200|3791|4089|4233|4851,-7,8,116,0.06896551724137931,7
GO Biological Processes,regulation of secretion by cell,-8.8,-7,15,116,ALOX5|APOE|DRD3|EDN1|GJA1|GNAQ|IDH2|IL6|IRS1|NOTCH1|PPARG|SLC2A2|NR0B2|CAPN10|CHD7,19,GO:1903530,7.6,1e-7,TRUE,240|348|1814|1906|2697|2776|3418|3569|3667|4851|5468|6514|8431|11132|55636,-7,15,116,0.12931034482758622,7
GO Biological Processes,regulation of body fluid levels,-8.8,-6.9,12,116,ACTB|APOE|CAV1|EDN1|F5|F12|GNAQ|IL6|SERPINE1|PIK3CA|VEGFA|EMILIN1,19,GO:0050878,11,1.2589254117941662e-7,TRUE,60|348|857|1906|2153|2161|2776|3569|5054|5290|7422|11117,-6.9,12,116,0.10344827586206896,6.9
GO Biological Processes,regulation of endothelial cell migration,-8.8,-6.9,11,116,APOE|EDN1|FGFR1|GRN|KDR|MET|NOTCH1|PPARG|PTGS2|PTK2|VEGFA,19,GO:0010594,12,1.2589254117941662e-7,TRUE,348|1906|2260|2896|3791|4233|4851|5468|5743|5747|7422,-6.9,11,116,0.09482758620689655,6.9
GO Biological Processes,regulation of protein phosphorylation,-8.8,-6.9,13,116,ADAR|CSF1R|FGFR1|MTOR|IL6|IL10|KDR|PIK3CA|MAPK1|MAP2K1|MAP2K2|RAF1|VEGFA,19,GO:0001932,9.3,1.2589254117941662e-7,TRUE,103|1436|2260|2475|3569|3586|3791|5290|5594|5604|5605|5894|7422,-6.9,13,116,0.11206896551724138,6.9
GO Biological Processes,chemotaxis,-8.7,-6.8,12,116,ALOX5|APOA1|APP|ENG|HRAS|IL6|IL10|MET|MAPK1|MAP2K1|TSC2|VEGFA,19,GO:0006935,10,1.584893192461114e-7,TRUE,240|335|351|2022|3265|3569|3586|4233|5594|5604|7249|7422,-6.8,12,116,0.10344827586206896,6.8
GO Biological Processes,taxis,-8.7,-6.8,12,116,ALOX5|APOA1|APP|ENG|HRAS|IL6|IL10|MET|MAPK1|MAP2K1|TSC2|VEGFA,19,GO:0042330,10,1.584893192461114e-7,TRUE,240|335|351|2022|3265|3569|3586|4233|5594|5604|7249|7422,-6.8,12,116,0.10344827586206896,6.8
GO Biological Processes,protein phosphorylation,-8.7,-6.8,12,116,CSF1R|DYRK1A|EFEMP1|FGFR1|MTOR|KDR|LIMK1|MAPK1|MAP2K2|RAF1|TGFBR1|TBK1,19,GO:0006468,10,1.584893192461114e-7,TRUE,1436|1859|2202|2260|2475|3791|3984|5594|5605|5894|7046|29110,-6.8,12,116,0.10344827586206896,6.8
GO Biological Processes,regulation of hormone secretion,-8.7,-6.8,11,116,ALOX5|EDN1|GJA1|GNAQ|IL6|IRS1|PPARG|SLC2A2|NR0B2|CAPN10|CHD7,19,GO:0046883,12,1.584893192461114e-7,TRUE,240|1906|2697|2776|3569|3667|5468|6514|8431|11132|55636,-6.8,11,116,0.09482758620689655,6.8
GO Biological Processes,positive regulation of catabolic process,-8.6,-6.8,16,116,APOA2|APOE|APP|CAV1|MTOR|IL6|IRS1|KDR|MAP2K1|PTK2|TNFAIP3|TSC2|VCP|SQSTM1|LSM1|TBK1,19,GO:0009896,6.7,1.584893192461114e-7,TRUE,336|348|351|857|2475|3569|3667|3791|5604|5747|7128|7249|7415|8878|27257|29110,-6.8,16,116,0.13793103448275862,6.8
GO Biological Processes,positive regulation of leukocyte chemotaxis,-8.6,-6.8,8,116,APP|CSF1R|EDN1|IL6|SERPINE1|MAPK1|PTK2|VEGFA,19,GO:0002690,23,1.584893192461114e-7,TRUE,351|1436|1906|3569|5054|5594|5747|7422,-6.8,8,116,0.06896551724137931,6.8
GO Biological Processes,heart process,-8.6,-6.7,8,116,ACTC1|ACE|EDN1|GJA1|GPX1|KCNQ1|PIK3CA|SLC8A1,19,GO:0003015,23,1.9952623149688787e-7,TRUE,70|1636|1906|2697|2876|3784|5290|6546,-6.7,8,116,0.06896551724137931,6.7
GO Biological Processes,regulation of system process,-8.6,-6.7,15,116,APOE|APP|CAV1|ACE|EDN1|GJA1|GNAQ|KCNQ1|LMNA|SMAD4|NOTCH1|PPARG|MAP2K1|SLC8A1|EIF2AK3,19,GO:0044057,7.2,1.9952623149688787e-7,TRUE,348|351|857|1636|1906|2697|2776|3784|4000|4089|4851|5468|5604|6546|9451,-6.7,15,116,0.12931034482758622,6.7
GO Biological Processes,locomotion,-8.6,-6.7,12,116,ALOX5|APOA1|APP|ENG|HRAS|IL6|IL10|MET|MAPK1|MAP2K1|TSC2|VEGFA,19,GO:0040011,10,1.9952623149688787e-7,TRUE,240|335|351|2022|3265|3569|3586|4233|5594|5604|7249|7422,-6.7,12,116,0.10344827586206896,6.7
GO Biological Processes,artery development,-8.5,-6.7,7,116,ACVR2B|EDN1|ENG|NOTCH1|PKD2|TGFBR1|VEGFA,19,GO:0060840,31,1.9952623149688787e-7,TRUE,93|1906|2022|4851|5311|7046|7422,-6.7,7,116,0.0603448275862069,6.7
GO Biological Processes,positive regulation of lipid metabolic process,-8.5,-6.7,9,116,APOA1|APOA2|APOE|EDN1|MTOR|IRS1|PPARG|MAPK1|PTGS2,19,GO:0045834,17,1.9952623149688787e-7,TRUE,335|336|348|1906|2475|3667|5468|5594|5743,-6.7,9,116,0.07758620689655173,6.7
GO Biological Processes,cellular response to decreased oxygen levels,-8.5,-6.6,9,116,EDN1|MTOR|LMNA|NONO|NOTCH1|PPARG|PTGS2|TSC1|VEGFA,19,GO:0036294,17,2.5118864315095823e-7,TRUE,1906|2475|4000|4841|4851|5468|5743|7248|7422,-6.6,9,116,0.07758620689655173,6.6
GO Biological Processes,leukocyte differentiation,-8.4,-6.6,12,116,APP|CASP8|CSF1R|MTOR|NR3C1|IL6|IL10|PIK3R2|PPARG|VEGFA|TBK1|CHD7,19,GO:0002521,9.9,2.5118864315095823e-7,TRUE,351|841|1436|2475|2908|3569|3586|5296|5468|7422|29110|55636,-6.6,12,116,0.10344827586206896,6.6
GO Biological Processes,positive regulation of nitric oxide biosynthetic process,-8.4,-6.6,6,116,APOE|APP|EDN1|ESR1|PKD2|PTGS2,19,GO:0045429,45,2.5118864315095823e-7,TRUE,348|351|1906|2099|5311|5743,-6.6,6,116,0.05172413793103448,6.6
GO Biological Processes,phosphate-containing compound metabolic process,-8.4,-6.6,14,116,CSF1R|DYRK1A|EPHX2|EFEMP1|FGFR1|MTOR|KDR|LIMK1|MAPK1|MAP2K2|PTPN11|RAF1|TGFBR1|TBK1,19,GO:0006796,7.7,2.5118864315095823e-7,TRUE,1436|1859|2053|2202|2260|2475|3791|3984|5594|5605|5781|5894|7046|29110,-6.6,14,116,0.1206896551724138,6.6
GO Biological Processes,cellular response to insulin stimulus,-8.3,-6.5,9,116,MTOR|HRAS|IRS1|PIK3CA|PIK3R2|PPARG|MAPK1|RAF1|CAPN10,19,GO:0032869,16,3.162277660168379e-7,TRUE,2475|3265|3667|5290|5296|5468|5594|5894|11132,-6.5,9,116,0.07758620689655173,6.5
GO Biological Processes,regulation of cell junction assembly,-8.3,-6.5,11,116,APP|CAV1|CHD4|CTNNB1|ACE|KDR|PTK2|TSC1|VEGFA|SIGMAR1|ADNP,19,GO:1901888,11,3.162277660168379e-7,TRUE,351|857|1108|1499|1636|3791|5747|7248|7422|10280|23394,-6.5,11,116,0.09482758620689655,6.5
GO Biological Processes,response to hypoxia,-8.3,-6.5,11,116,CAV1|EDN1|ENG|MTOR|LMNA|SMAD4|NONO|NOTCH1|PPARG|PTGS2|VEGFA,19,GO:0001666,11,3.162277660168379e-7,TRUE,857|1906|2022|2475|4000|4089|4841|4851|5468|5743|7422,-6.5,11,116,0.09482758620689655,6.5
GO Biological Processes,positive regulation of miRNA metabolic process,-8.3,-6.5,7,116,NR3C1|HRAS|IL6|IL10|SMAD4|PPARG|SMARCA4,19,GO:2000630,28,3.162277660168379e-7,TRUE,2908|3265|3569|3586|4089|5468|6597,-6.5,7,116,0.0603448275862069,6.5
GO Biological Processes,regulation of cellular response to growth factor stimulus,-8.2,-6.4,12,116,CAV1|ENG|FBN1|FBN2|KDR|SMAD4|NOTCH1|PPARG|VEGFA|ADAMTSL2|ZEB2|EMILIN1,19,GO:0090287,9.5,3.981071705534969e-7,TRUE,857|2022|2200|2201|3791|4089|4851|5468|7422|9719|9839|11117,-6.4,12,116,0.10344827586206896,6.4
GO Biological Processes,phosphorylation,-8.2,-6.4,12,116,CSF1R|DYRK1A|EFEMP1|FGFR1|MTOR|KDR|LIMK1|MAPK1|MAP2K2|RAF1|TGFBR1|TBK1,19,GO:0016310,9.5,3.981071705534969e-7,TRUE,1436|1859|2202|2260|2475|3791|3984|5594|5605|5894|7046|29110,-6.4,12,116,0.10344827586206896,6.4
GO Biological Processes,response to muscle stretch,-8.2,-6.4,5,116,CTNNB1|EDN1|PIK3CA|PTK2|SLC8A1,19,GO:0035994,73,3.981071705534969e-7,TRUE,1499|1906|5290|5747|6546,-6.4,5,116,0.04310344827586207,6.4
GO Biological Processes,regulation of phosphorylation,-8.2,-6.4,13,116,ADAR|CSF1R|FGFR1|MTOR|IL6|IL10|KDR|PIK3CA|MAPK1|MAP2K1|MAP2K2|RAF1|VEGFA,19,GO:0042325,8.3,3.981071705534969e-7,TRUE,103|1436|2260|2475|3569|3586|3791|5290|5594|5604|5605|5894|7422,-6.4,13,116,0.11206896551724138,6.4
GO Biological Processes,wound healing,-8.2,-6.4,11,116,ACTB|ENG|F5|F12|GNAQ|IL6|KDR|PIK3CA|RAF1|TGFBR1|VEGFA,19,GO:0042060,11,3.981071705534969e-7,TRUE,60|2022|2153|2161|2776|3569|3791|5290|5894|7046|7422,-6.4,11,116,0.09482758620689655,6.4
GO Biological Processes,angiogenesis,-8.1,-6.3,10,116,CASP8|CTNND1|ENG|FBN1|KDR|SERPINE1|PTK2|TGFBR1|VEGFA|EIF2AK3,19,GO:0001525,13,5.011872336272725e-7,TRUE,841|1500|2022|2200|3791|5054|5747|7046|7422|9451,-6.3,10,116,0.08620689655172414,6.3
GO Biological Processes,morphogenesis of an epithelium,-8,-6.3,11,116,ACTB|CSF1R|CTNNB1|ENG|KDR|MET|NOTCH1|PKD2|TSC2|VEGFA|NPHP3,19,GO:0002009,10,5.011872336272725e-7,TRUE,60|1436|1499|2022|3791|4233|4851|5311|7249|7422|27031,-6.3,11,116,0.09482758620689655,6.3
GO Biological Processes,regulation of angiogenesis,-8,-6.2,12,116,ALOX5|CTNNB1|CTNND1|GRN|IL6|IL10|KDR|SERPINE1|PPARG|TNFAIP3|VEGFA|EMILIN1,19,GO:0045765,9.1,6.30957344480193e-7,TRUE,240|1499|1500|2896|3569|3586|3791|5054|5468|7128|7422|11117,-6.2,12,116,0.10344827586206896,6.2
GO Biological Processes,cholesterol homeostasis,-8,-6.2,8,116,APOA1|APOA2|APOB|APOE|CAV1|DCTN1|EPHX2|MTTP,19,GO:0042632,19,6.30957344480193e-7,TRUE,335|336|338|348|857|1639|2053|4547,-6.2,8,116,0.06896551724137931,6.2
GO Biological Processes,positive regulation of MAPK cascade,-8,-6.2,13,116,APOE|APP|CSF1R|EDN1|FGFR1|HRAS|IL6|KDR|NOTCH1|MAP2K1|PTPN11|RAF1|VEGFA,19,GO:0043410,8,6.30957344480193e-7,TRUE,348|351|1436|1906|2260|3265|3569|3791|4851|5604|5781|5894|7422,-6.2,13,116,0.11206896551724138,6.2
GO Biological Processes,response to wounding,-8,-6.2,12,116,ACTB|ENG|F5|F12|GNAQ|IL6|KDR|PIK3CA|MAP2K1|RAF1|TGFBR1|VEGFA,19,GO:0009611,9,6.30957344480193e-7,TRUE,60|2022|2153|2161|2776|3569|3791|5290|5604|5894|7046|7422,-6.2,12,116,0.10344827586206896,6.2
GO Biological Processes,sterol homeostasis,-8,-6.2,8,116,APOA1|APOA2|APOB|APOE|CAV1|DCTN1|EPHX2|MTTP,19,GO:0055092,19,6.30957344480193e-7,TRUE,335|336|338|348|857|1639|2053|4547,-6.2,8,116,0.06896551724137931,6.2
